id	fin_name	eng_name	category	word_class	aaltoprod	aalto85	cslb	mcrae	vinson	cmu	w2v_fin	w2v_eng	homonym_fin	homonym_eng	COMMENT
972	tuhatjalkainen	millipede	insect	noun			millipede				tuhat#jalkainen	millipede			
976	mutu	minnow	waterlife	noun			minnow	minnow			särki	minnow			
977	peili	mirror	furniture	noun			mirror	mirror		mirror	peili	mirror			
982	lapaset	mittens	clothing	noun	lapaset		mittens	mittens		mittens	lapanen	mittens			
989	apina	monkey	animal	noun			monkey			monkey	apina	monkey			Code claimed this was not in corpus?
991	hirvi	moose	animal	noun			moose	moose		moose	hirvi	moose			
992	moppi	mop	tool	noun			mop			mop	moppi	mop			
993	mopo	moped	vehicle	noun			moped				mopo	moped			
995	hyttynen	mosquito	insect	noun			mosquito			mosquito	hyttynen	mosquito			
996	sammal	moss	plant	noun			moss				sammal	moss			
997	koi	moth	insect	noun			moth	moth		moth	koi	moth			
1000	moottoripyörä	motorcycle	vehicle	noun			motorcycle	motorcycle	MOTORCYCLE_object	motorcycle	prätkä	motorcycle			
1002	hiiri	mouse	animal	noun	hiiri	hiiri	mouse	mouse		mouse	hiiri	mouse			
1009	muki	mug	container	noun			mug	mug		mug	muki	mug			
1014	sieni	mushroom	vegetable	noun	sieni		mushroom	mushroom	MUSHROOM_object	mushroom	sieni	mushroom			
1016	sinisimpukka	mussel	waterlife	noun			mussel				sini#simpukka	mussel			
1019	kynsi	nail	tool	noun			nail			nail	naula	nail			
1020	kynsilakka	nail_polish	clothing	noun			nail_polish				kynsi#lakka	nail_polish			
1021	lautasliina	napkin	artifact	noun			napkin	napkin		napkin	lautas#liina	napkin			
1024	kaulakoru	necklace	clothing	noun			necklace	necklace		necklace	kaula#koru	necklace			
1026	nektariini	nectarine	fruit	noun			nectarine	nectarine			nektariini	nectarine			
1027	neula	needle	tool	noun			needle			needle	neula	needle			
1032	sanomalehti	newspaper	text	noun	sanomalehti		newspaper			newspaper	sanoma#lehti	newspaper			
1036	satakieli	nightingale	bird	noun			nightingale	nightingale			sata#kieli	nightingale			
1038	nenä	nose	bodypart	noun	nenä	nenä	nose		NOSE_object	nose	nenä	nose			
1043	pähkinä	nut	fruit	noun			nut				pähkinä	nut			
1044	tammi	oak	plant	noun	tammi		oak	oak		oak	tammi	oak			
1048	mustekala	octopus	waterlife	noun			octopus	octopus		octopus	muste#kala	octopus			
1051	öljytankkeri	oil_tanker	vehicle	noun			oil_tanker				öljy#tankkeri	oiler			
1054	oliivi	olive	fruit	noun			olive	olive			oliivi	olive			
1055	sipuli	onion	vegetable	noun	sipuli		onion	onions	ONION_object	onion	sipuli	onion			
1057	appelsiini	orange	fruit	noun			orange	orange	ORANGE_object		appelsiini	orange			
1058	orkidea	orchid	plant	noun			orchid				orkidea	orchid			
1059	urut	organ	instrument	noun			organ_(musical_instrument)				urut	organ			
1061	strutsi	ostrich	bird	noun			ostrich	ostrich		ostrich	strutsi	ostrich			
1062	saukko	otter	animal	noun			otter	otter		otter	saukko	otter			
1064	uuni	oven	appliance	noun			oven	oven		oven	uuni	oven			
1065	pöllö	owl	bird	noun			owl	owl		owl	pöllö	owl			
1066	härkä	ox	animal	noun			ox	ox		ox	härkä	ox			
1068	osteri	oyster	waterlife	noun			oyster				osteri	oyster			
1075	pamfletti	pamphlet	abstract	noun			pamphlet				pamfletti	pamphlet			
1078	orvokki	pansy	plant	noun			pansy				orvokki	pansy			
1079	pantteri	panther	animal	noun	pantteri		panther	panther			pantteri	panther			
1080	pikkuhousut	panties	clothing	noun			knickers			panties	pikku#housu	panties			
1083	aratti	parakeet	bird	noun			parakeet	parakeet				parakeet			
1087	anorakki	parka	clothing	noun			parka	parka			anorakki	parka			
1089	persilja	parsley	vegetable	noun			parsley	parsley			persilja	parsley			
1090	peltopyy	partridge	bird	noun			partridge	partridge			pelto#pyy	partridge			
1098	herne	pea	vegetable	noun			peas	peas	PEA_object	pea	herne	pea			
1099	persikka	peach	fruit	noun	persikka		peach	peach	PEACH_object	peach	persikka	peach			
1100	riikinkukko	peacock	bird	noun			peacock	peacock		peacock	riikinkukko	peacock			
1101	maapähkinä	peanut	fruit	noun			peanut			peanut	maa#pähkinä	peanut			
1102	päärynä	pear	fruit	noun	päärynä		pear	pear	PEAR_object	pear	päärynä	pear			
1106	kuorija	peeler	tool	noun			peeler					peeler			
1107	tappi	peg	tool	noun			peg	peg			tappi	peg			
1108	pelikaani	pelican	bird	noun			pelican	pelican			pelikaani	pelican			
1109	kynä	pen	tool	noun			pen	pen	PEN_object	pen	kynä	pen			
1110	lyijykynä	pencil	tool	noun			pencil	pencil	PENCIL_object	pencil	lyijy#kynä	pencil			
1111	pingviini	penguin	bird	noun			penguin	penguin		penguin	pingviini	penguin			The colloquialism for the word
1112	linkkuveitsi	penknife	weapon	noun			penknife				linkkari	penknife			
1113	penisilliini	pennicillin	medicine	noun			pennicillin				penisilliini	penicillin			
1118	hajuvesi	perfume	clothing	noun			perfume				haju#vesi	perfume			
1128	piano	piano	instrument	noun			piano	piano		piano	piano	piano			
1132	piirakka	pie	food	noun			pie	pie		pie	piirakka	pie			
1134	sika	pig	animal	noun	sika		pig	pig	PIG_object	pig	sika	pig			
1135	pulu	pigeon	bird	noun			pigeon	pigeon		pigeon	pulu	pigeon			
1137	tyyny	pillow	furniture	noun			pillow	pillow		pillow	tyyny	pillow			
1139	nasta	pin	tool	noun			pin	pin		pin	nasta	pin			typo in AaltoProd
1140	ananas	pineapple	fruit	noun	ananas		pineapple	pineapple	PINEAPPLE_object	pineapple	ananas	pineapple			
1141	mänty	pine	plant	noun			pine	pine		pine	mänty	pine			
1144	piippu	pipe	artifact	noun			pipe_(smoking)	pipe_(smoking)			piippu	pipe	putki		homonym
1145	pistooli	pistol	weapon	noun			pistol	pistol			pistooli	pistol			
1152	lautanen	plate	container	noun			plate	plate		plate	lautanen	plate			
1155	vesinokkaeläin	platypus	animal	noun			platypus	platypus			vesi#nokka#eläin	platypus			
1162	pihdit	pliers	tool	noun	pihdit		pliers	pliers	PLIERS_object	pliers	pihdit	pliers			
1163	lumiaura	plough	vehicle	noun			plough				lumi#aura	plow			
1165	luumu	plum	fruit	noun			plum	plum	PLUM_object	plum	luumu	plum			
1169	myrkky	poison	medicine	noun			poison			poison	myrkky	poison			
1175	poni	pony	animal	noun			pony	pony		pony	poni	pony			
1178	unikko	poppy	plant	noun			poppy				unikko	poppy			
1180	piikkisika	porcupine	animal	noun			porcupine	porcupine			piikki#sika	porcupine			
1181	porsche	porsche	vehicle	noun			porsche				porsche	porsche			
1184	peruna	potato	vegetable	noun	peruna		potato	potato	POTATO_object	potato	peruna	potato			
1191	lastenvaunu	pram	vehicle	noun			pram				rattaat	pram			
1192	katkarapu	prawn	waterlife	noun			prawn					prawn			
1202	projektori	projector	appliance	noun			projector	projector			projektori	projector			
1205	luumu	prune	fruit	noun			prune	prune				prune			
1210	kurpitsa	pumpkin	vegetable	noun	kurpitsa		pumpkin	pumpkin	PUMPKIN_object	pumpkin	kurpitsa	pumpkin			
1213	käsinukke	puppet	toy	noun			puppet					puppet			
1219	pyjama	pyjamas	clothing	noun			pyjamas	pajamas			pyjama	pajamas			
1220	pyramidi	pyramid	place	noun			pyramid	pyramid			pyramidi	pyramid			
1226	kani	rabbit	animal	noun	kani		rabbit	rabbit	RABBIT_object	rabbit	kani	rabbit			
1227	pesukarhu	raccoon	animal	noun			raccoon	raccoon		raccoon	pesu#karhu	raccoon			
1231	radio	radio	appliance	noun			radio	radio		radio	radio	radio			
1232	retiisi	radish	vegetable	noun			radish	radish			retiisi	radish			
1233	lautta	raft	vehicle	noun			raft	raft	RAFT_object		lautta	raft			
1237	rusina	raisin	food	noun			raisin	raisin	RAISIN_object	raisins	rusina	raisin			
1238	harava	rake	tool	noun	harava		rake	rake	RAKE_object	rake	harava	rake	haravoida	RAKE_actionV	
1240	range rover	range_rover	vehicle	noun			range_rover								
1242	vadelma	raspberry	fruit	noun	vadelma		raspberry	raspberry	RASPBERRY_object	raspberry	vadelma	raspberry			
1243	rotta	rat	animal	noun			rat	rat		rat	rotta	rat			
1244	helistin	rattle	toy	noun			rattle	rattle			helistin	rattle			
1246	kalkkarokäärme	rattlesnake	animal	noun			rattlesnake	rattlesnake		rattlesnake	kalkkaro#käärme	rattlesnake			
1247	korppi	raven	bird	noun			raven	raven			korppi	raven			
1249	partahöylä	razor	tool	noun			razor	razor	RAZOR_object	razor	parta#höylä	razor			
1254	nauhuri	recorder	appliance	noun			recorder				nauhuri	recorder			
1255	jääkaappi	refrigerator	appliance	noun			fridge	fridge		refrigerator	jää#kaappi	refrigerator			
1269	revolveri	revolver	weapon	noun			revolver	revolver		revolver	revolveri	revolver			
1270	sarvikuono	rhino	animal	noun			rhino			rhinoceros	sarvi#kuono	rhino			
1271	raparperi	rhubarb	fruit	noun			rhubarb	rhubarb			raparperi	rhubarb			
1274	riisi	rice	food	noun			rice	rice		rice	riisi	rice			
1276	kivääri	rifle	weapon	noun			rifle	rifle		rifle	kivääri	rifle			
1277	sormus	ring	accessory	noun	sormus	sormus	ring_(jewellery)	ring_(jewelry)		ring	sormus	ring			
1282	leninki	robe	clothing	noun			robe	robe			leninki	robe			
1283	punarinta	robin	bird	noun			robin	robin		robin	puna#rinta	robin			
1285	kallio	rock	nature	noun	kallio	kallio	rock	rock		rock	kallio	rock			
1287	raketti	rocket	vehicle	noun			rocket	rocket		rocket	raketti	rocket			
1288	keinutuoli	rocking_chair	furniture	noun			rocking_chair				keinu#tuoli	rocking_chair			
1290	rullaluistin	rollerskate	sport	noun			rollerskate				rulla#luistin	rollerskate			
1291	kaulin	rolling_pin	tool	noun			rolling_pin				kaulin	Rolling_Pin			
1292	rolls royce	rolls_royce	vehicle	noun			rolls_royce					rolls_royce			
1297	köysi	rope	tool	noun			rope	rope		rope	köysi	rope			
1298	ruusu	rose	plant	noun			rose			rose	ruusu	rose			
1300	viivoitin	ruler	tool	noun			ruler	ruler		ruler	viivoitin	ruler			
1308	lohi	salmon	waterlife	noun			salmon	salmon		salmon	lohi	salmon			
1311	sandaali	sandal	clothing	noun			sandals	sandals		sandal	sandaali	sandal			
1312	hiekkapaperi	sandpaper	tool	noun			sandpaper	sandpaper			hiekka#paperi	sandpaper			
1313	voileipä	sandwich	food	noun			sandwich			sandwich	voi#leipä	sandwich			
1314	sardiini	sardine	waterlife	noun			sardine	sardine			sardiini	sardine			
1315	olkalaukku	satchel	accessory	noun			satchel				olka#laukku	satchel			
1317	satsuma	satsuma	fruit	noun			satsuma				satsuma	satsuma			
1321	saha	saw	tool	noun	saha	saha	saw		SAW_object	saw	saha	saw			
1324	saksofoni	saxophone	instrument	noun			saxophone	saxophone		saxophone	saksofoni	saxophone			
1326	kampasimpukka	scallop	waterlife	noun			scallop				kampa#simpukka	scallop			
1327	skalpelli	scalpel	tool	noun			scalpel				skalpelli	scalpel			
1330	huivi	scarf	clothing	noun	huivi		scarf	scarf	SCARF_object	scarf	huivi	scarf			
1333	sakset	scissors	tool	noun	sakset	sakset	scissors	scissors	SCISSORS_object	scissors	sakset	scissors			
1335	skorpioni	scorpion	insect	noun			scorpion				skorpioni	scorpion			
1340	ruuvi	screw	tool	noun			screw	screws		screw	ruuvi	screw			
1341	ruuvimeisseli	screwdriver	tool	noun			screwdriver	screwdriver	SCREWDRIVER_object	screwdriver	ruuvi#meisseli	screwdriver			
1342	viikate	scythe	tool	noun			scythe				viikate	scythe			
1344	lokki	seagull	bird	noun			seagull	seagull		seagull	lokki	seagull			
1345	merihevonen	seahorse	waterlife	noun			seahorse				meri#hevonen	seahorse			
1346	hylje	seal	animal	noun			seal_(animal)	seal		seal	hylje	seal			
1348	simpukankuori	seashell	artifact	noun			seashell			seashell	simpukan#kuori	seashell			
1350	merilevä	seaweed	waterlife	noun			seaweed	seaweed		seaweed	meri#levä	seaweed			
1360	hai	shark	waterlife	noun			shark			shark	hai	shark			
1362	hartiahuivi	shawl	clothing	noun			shawl	shawl			hartia#huivi	shawl			
1364	lammas	sheep	animal	noun	lammas	lammas	sheep	sheep	SHEEP_object	sheep	lammas	sheep			
1367	kilpi	shield	weapon	noun			shield	shield	SHIELD_object		kilpi	shield			
1370	laiva	ship	vehicle	noun	laiva	laiva	ship	ship	SHIP_object	ship	laiva	ship			
1371	paita	shirt	clothing	noun	paita		shirt	shirt	SHIRT_object	shirt	paita	shirt			
1372	kenkä	shoe	clothing	noun	kenkä		shoes	shoes	SHOE_object	shoe	kenkä	shoe			
1376	haulikko	shotgun	weapon	noun			shotgun	shotgun			haulikko	shotgun			
1380	lapio	shovel	tool	noun	lapio	lapio	shovel	shovel	SHOVEL_object	shovel	lapio	shovel			
1382	katkarapu	shrimp	waterlife	noun			shrimp	shrimp		shrimp	katka#rapu	shrimp			
1388	allas	sink	furniture	noun			sink	sink		sink	lavuaari	sink			
1393	skeittilauta	skateboard	sport	noun			skateboard	skateboard		skateboard	skeitti#lauta	skateboard			
1394	suksi	ski	sport	noun			skis	skis		ski	suksi	ski			
1398	hame	skirt	clothing	noun	hame		skirt	skirt	SKIRT_object	skirt	hame	skirt			
1400	haisunäätä	skunk	animal	noun			skunk	skunk		skunk	haisu#näätä	skunk			
1404	kelkka	sledge	vehicle	noun			sledge	sled		sled	kelkka	sledge			
1411	aamutossu	slipper	clothing	noun			slippers	slippers		slipper	aamu#tossu	slipper			
1413	etana	slug	insect	noun			slug					slug			
1420	etana	snail	insect	noun			snail	snail		snail	etana	snail			
1427	sukka	sock	clothing	noun	sukka		sock	socks	SOCK_object	sock	sukka	sock			
1429	sohva	sofa	furniture	noun			sofa	sofa		sofa		sofa			
1434	keitto	soup	food	noun			soup			soup	keitto	soup			
1435	puutarhalapio	spade	tool	noun			spade	spade		spade	puu#tarha#lapio	spade			
1437	kiintoavain	spanner	tool	noun			spanner				kiinto#avain	spanner			
1439	varpunen	sparrow	bird	noun			sparrow	sparrow		sparrow	varpunen	sparrow			
1440	lasta	spatula	tool	noun			spatula	spatula			lasta	spatula			
1441	keihäs	spear	weapon	noun			spear	spear		spear	keihäs	spear			
1444	pikavene	speedboat	vehicle	noun			speedboat				pika#vene	speedboat			
1446	hämähäkki	spider	insect	noun			spider	spider		spider	hämähäkki	spider			
1447	pinaatti	spinach	vegetable	noun			spinach	spinach			pinaatti	spinach			
1448	sielu	spirit	abstract	noun			spirit_level				sielu	spirit			
1452	lusikka	spoon	tool	noun	lusikka	lusikka	spoon	spoon	SPOON_object	spoon	lusikka	spoon			
1453	kalmari	squid	waterlife	noun			squid	squid			kalmari	squid			
1454	orava	squirrel	animal	noun			squirrel	squirrel		squirrel	orava	squirrel			
1462	kottarainen	starling	bird	noun			starling	starling			kottarainen	starling			
1471	keppi	stick	nature	noun			stick	stick		stick	keppi	stick			
1472	sauvasirkka	stick_insect	insect	noun			stick_insect				sauva#sirkka				
1474	sukkahousut	stocking	clothing	noun			stockings	nylons		stocking	sukka#housu	stocking			
1476	kivi	stone	nature	noun			stone	stone		stone	kivi	stone			
1477	jakkara	stool	furniture	noun	jakkara		stool	stool_(furniture)		stool	jakkara	stool			
1482	hella	stove	appliance	noun			stove	stove		stove	hella	stove			
1483	sihti	strainer	tool	noun			strainer	strainer			sihti	strainer			
1486	mansikka	strawberry	fruit	noun	mansikka		strawberry	strawberry	STRAWBERRY_object	strawberry	mansikka	strawberry			
1492	sukellusvene	submarine	vehicle	noun			submarine	submarine		submarine	sukellus#vene	submarine			
1495	sokeri	sugar	food	noun			sugar			sugar	sokeri	sugar			No specific word, the word rusina occurs twice
1496	puku	suit	clothing	noun			suit				puku	suit			
1497	sultaanirusina	sultana	food	noun			sultana					sultana			
1501	auringonkukka	sunflower	plant	noun			sunflower				auringon#kukka	sunflower			
1507	lainelauta	surfboard	sport	noun			surfboard	surfboard		surfboard	laine#lauta	surfboard			
1508	joutsen	swan	bird	noun			swan	swan	SWAN_object		joutsen	swan			
1510	villapaita	sweater	clothing	noun	villapaita		sweater	sweater	SWEATER_object	sweater	villa#paita	sweater			
1512	bataatti	sweet_potato	vegetable	noun			sweet_potato				bataatti	sweet_potato			The colloquialism for the word
1514	uimapuku	swimsuit	clothing	noun			swimsuit	swimsuit			uikkari	swimsuit			
1515	heilautus	swing	action	verb			swing				heilautus	swing			Not quite sure about the nearest words, this could also be just viikunapuu
1516	miekka	sword	weapon	noun	miekka		sword	sword	SWORD_object	sword	miekka	sword			
1517	sykomoriviikunapuu	sycamore	plant	noun			sycamore					sycamore			
1519	ruisku	syringe	medicine	noun			syringe				ruisku	syringe			
1522	pöytä	table	furniture	noun	pöytä		table	table		table	pöytä	table			
1528	tamburiini	tambourine	instrument	noun			tambourine				tamburiini	tambourine			homonym
1529	tangeriini	tangerine	fruit	noun			tangerine	tangerine		tangerine	tangeriini	tangerine			homonym
1530	tankki	tank	weapon	noun			tank	tank_(army)			tankki	tank			
1533	teippi	tape	tool	noun			sellotape	tape_(scotch)			teippi	tape			
1534	tarantella	tarantula	insect	noun			tarantula				tarantella	tarantula			
1536	taksi	taxi	vehicle	noun			taxi	taxi			taksi	taxi			
1537	tee	tea	drink	noun			tea			tea	tee	tea			
1542	puhelin	telephone	appliance	noun			telephone	telephone		telephone	puhelin	telephone			
1544	televisio	television	appliance	noun			television			television	tele#visio	television			
1546	teltta	tent	place	noun			tent	tent		tent	teltta	tent			
1547	termiitti	termite	insect	noun			termite				termiitti	termite			
1548	oppikirja	textbook	text	noun			textbook				oppi#kirja	textbook			
1550	kuumemittari	thermometer	appliance	noun			thermometer	thermometer		thermometer	kuume#mittari	thermometer			
1552	sormustin	thimble	tool	noun			thimble	thimble			sormustin	thimble			
1557	valtaistuin	throne	furniture	noun			throne			throne	valta#istuin	throne			
1559	peukalo	thumb	bodypart	noun	peukalo		thumb		THUMB_object	thumb	peukalo	thumb			
1564	tiikeri	tiger	animal	noun	tiikeri		tiger	tiger	TIGER_object	tiger	tiikeri	tiger			
1565	legginsit	tights	clothing	noun			tights				legginsi	tights			
1568	rengas	tire	artifact	noun			tyre			tire	rengas	tire			
1569	rupikonna	toad	animal	noun			toad	toad		toad	rupi#konna	toad			
1571	leivänpaahdin	toaster	appliance	noun			toaster	toaster		toaster	leivän#paahdin	toaster			
1572	tupakka	tobacco	food	noun			tobacco			tobacco	tupakka	tobacco			
1573	varvas	toe	bodypart	noun	varvas	varvas	toe		TOE_object	toe	varvas	toe			
1574	vessa	toilet	place	noun			toilet	toilet		toilet	vessa	toilet			
1576	tomaatti	tomato	vegetable	noun			tomato	tomato		tomato	tomaatti	tomato			
1577	hohtimet	tongs	tool	noun			tongs	tongs			hohtimet	tongs			
1578	kieli	tongue	bodypart	noun			tongue			tongue	kieli	tongue			
1584	kilpikonna	tortoise	animal	noun			tortoise	tortoise			kilpi#konna	tortoise			
1589	traktori	0	vehicle	noun			tractor	tractor		tractor	traktori	tractor			
1592	0	train	vehicle	noun	juna	juna	train	train	TRAIN_object	train	juna	train			
1594	tarjotin	0	container	noun			tray	tray		tray	tarjotin	tray			
1597	kolmipyöräinen	tricycle	vehicle	noun			tricycle	tricycle	TRICYCLE_object		kolmi#pyörä	tricycle			
1598	tripodi	tripod	tool	noun			tripod	tripod			tripodi	tripod			
1599	kärryt	trolley	vehicle	noun			trolley	trolley			kärry	trolley			
1600	pasuuna	0	instrument	noun			trombone	trombone		trombone	pasuuna	trombone			
1602	housut	trousers	clothing	noun			trousers	trousers	PANTS_object	pants	housu	trousers			myös muurauskauha
1603	taimen	0	waterlife	noun			trout	trout		trout	taimen	trout			
1604	laastilapio	trowel	tool	noun			trowel				hierrin	trowel			
1605	rekka	0	vehicle	noun	rekka	rekka	truck	truck	TRUCK_object	truck	rekka	truck			
1606	trumpetti	0	instrument	noun			trumpet	trumpet		trumpet	trumpetti	trumpet			
1608	tuuba	0	instrument	noun			tuba	tuba		tuba	tuuba	tuba			
1609	hinaaja	tugboat	vehicle	noun			tugboat				hinaaja	tugboat			
1610	tulppaani	0	plant	noun			tulip			tulip	tulppaani	tulip			
1611	tonnikala	tuna	waterlife	noun			tuna	tuna			tonni#kala	tuna			
1612	tunneli	0	place	noun			turkey	turkey		tunnel	tunneli	tunnel			
1613	nauris	turnip	vegetable	noun			turnip	turnip			nauris	turnip			
1614	merikilpikonna	0	animal	noun			turtle	turtle		turtle	meri#kilpi#konna	turtle			
1615	pinsetit	tweezers	tool	noun	pinsetit		tweezers		TWEEZERS_object	tweezers	pinsetit	tweezers			
1617	kirjoituskone	0	appliance	noun			typewriter	typewriter		typewriter	kirjoitus#kone	typewriter			
1618	sateenvarjo	0	artifact	noun			umbrella	umbrella		umbrella	sateen#varjo	umbrella			
1621	yksipyöräinen	unicycle	vehicle	noun			unicycle	unicycle			yksipyöräinen	unicycle			väärinpilkottu fin coprus
1629	valium	valium	medicine	noun			valium				valium	valium			
1631	pakettiauto	van	vehicle	noun	pakettiauto		van	van	VAN_object	van	paketti#auto	van			
1634	huntu	veil	clothing	noun			veil	veil			huntu	veil			
1639	viulu	0	instrument	noun			violin	violin		violin	viulu	violin			
1648	lompakko	0	accessory	noun			wallet			wallet	lompakko	wallet			
1651	mursu	0	animal	noun			walrus	walrus		walrus	mursu	walrus			
1652	sauva	wand	tool	noun			wand	wand			sauva	wand			
1655	pesukone	washing machine	furniture	noun			washing_machine				pesu#kone	washing_machine			
1656	ampiainen	wasp	insect	noun			wasp	wasp			ampiainen	wasp			noun & verb
1657	rannekello	0	accessory	noun			watch			watch	ranne#kello	watch			
1660	0	0	vegetable	noun	vesimeloni		watermelon		WATERMELON_object	watermelon	vesi#meloni	watermelon			
1666	märkäpuku	wetsuit	clothing	noun			wetsuit				märkäpuku	wetsuit			
1667	valas	whale	waterlife	noun			whale	whale		whale	valas	whale			
1669	pyörä	wheel	tool	noun			wheel	wheel		wheel	pyörä	wheel			
1670	kottikärryt	wheelbarrow	vehicle	noun			wheelbarrow	wheelbarrow			kottikärry	wheelbarrow			
1671	pyörätuoli	wheelchair	vehicle	noun			wheelchair				pyörä#tuoli	wheelchair			
1672	piiska	whip	tool	noun			whip	whip		whip	piiska	whip			
1673	vispilä	whisk	tool	noun			whisk				vispilä	whisk			
1675	viski	whisky	drink	noun			whisky				viski	whiskey			
1676	pilli	whistle	instrument	noun			whistle	whistle			pilli	whistle			
1681	paju	willow	plant	noun			willow	willow			paju	willow			
1684	ikkuna	window	furniture	noun	ikkuna		window			window	ikkuna	window			
1686	viini	wine	drink	noun			wine			wine	viini	wine			noun & verb
1691	susi	wolf	animal	noun	susi	susi	wolf			wolf	susi	wolf			
1695	tikka	woodpecker	bird	noun			woodpecker	woodpecker			tikka	woodpecker			
1699	mato	0	insect	noun			worm	worm		worm	mato	worm			
1701	peukaloinen	wren	bird	noun			wren				peukaloinen	wren			
1704	huvialus	yacht	vehicle	noun			yacht	yacht			jahti	yacht			
1710	jogurtti	0	food	noun			yoghurt			yogurt	jogurtti	yogurt			
1713	jojo	yoyo	sport	noun			yoyo				jojo	yoyo			
1714	seepra	zebra	animal	noun	seepra		zebra	zebra	ZEBRA_object	zebra	seepra	zebra			
